symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
SHRIRAMFIN,2017-12-06,2018-01-19,237.61005317964214,248.68521725446328,2991,710691.6690603097,33125.81574779004,4.661067125155644
GABRIEL,2017-06-06,2018-01-22,125.93109244396555,172.87353621685867,4607,580164.5428893493,216263.83846171864,37.276293615717414
NESTLEIND,2017-08-29,2018-01-22,315.42407397472954,346.78750995682384,1898,598674.8924040367,59527.801494014915,9.94326006473652
GAIL,2017-10-04,2018-01-22,77.0823757659275,82.50090645538964,8282,638396.2360934115,44876.271170125576,7.029532543102148
CROMPTON,2017-11-10,2018-01-22,224.81013229725272,246.35440308745993,3142,706353.4356779681,67692.09882283106,9.583318407428601
GILLETTE,2017-06-27,2018-01-23,4375.637208462155,5851.010145059834,131,573208.4743085423,193273.8546942959,33.717899046667256
ENDURANCE,2017-08-10,2018-01-24,943.0467418492083,1213.4347713559732,624,588461.166913906,168722.1304122213,28.671752682859015
PIDILITIND,2017-12-11,2018-01-24,428.4754681392454,428.71594280026585,1701,728836.7713048564,409.04739839583635,0.05612332068036408
MRF,2017-11-14,2018-01-25,67801.12497791243,66361.65331260953,10,678011.2497791243,-14394.716653028969,-2.123079323199775
SAREGAMA,2017-09-01,2018-01-29,40.49588651079205,65.72772736273893,15059,609827.5549660175,379966.2913894681,62.307170001631306
AEGISLOG,2017-09-08,2018-01-29,198.89248972504654,236.68943290826593,3172,630886.9774078476,119891.90377717186,19.00370558761204
BALKRISIND,2017-11-08,2018-01-29,858.6376067468718,1026.7484799175247,825,708376.0255661693,138691.47036578855,19.578792245959967
ARE&M,2017-11-16,2018-01-29,751.9714898379734,732.9307125367626,929,698581.5140594773,-17688.882112824824,-2.5321142567936303
NLCINDIA,2017-11-20,2018-01-29,70.564592174384,68.920413770221,10020,707057.2135873277,-16474.667609713273,-2.330033170318332
AJANTPHARM,2017-11-29,2018-01-29,853.4242573598416,883.5077101983288,843,719436.6489543464,25360.35074284475,3.525029032049499
